asset_name,date,opening_value
Globális egészségügyi részvény eszk.,2026-02-28,3.6705
Globális növekedési részvény eszközalap,2026-02-28,2.1409
Kiegyensúlyozott vegyes eszközalap - D,2026-02-28,1.4637
Latin-amerikai részvény eszközalap,2026-02-28,1.4562
Magas kötvény arányú vegyes eszk. - D,2026-02-28,1.1339
Magas védelmû vegyes eszközalap,2026-02-28,1.1302
Nemz. élelmiszeripari cégek rv. ea - D,2026-02-28,3.5366
Nyersanyagpiaci részvény eszközalap,2026-02-28,1.7388
Presztízs- és luxusmárkák rv. ea.,2026-02-28,3.6732
USA részvény eszközalap,2026-02-28,4.5146
Ázsia kötvény eszközalap,2026-02-28,2.2659
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-03,0.955
Euró likviditás eszközalap - D,2026-03-03,0.9288
Európai ingatlancégek részv. eszközalap,2026-03-03,2.0003
Európai kötvény eszközalap - D,2026-03-03,1.2461
Európai részvény eszközalap,2026-03-03,2.8501
Európai vállalati kötvény eszközalap,2026-03-03,1.3353
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-03,1.2718
Fejlõdõ ázsiai részvény eszközalap,2026-03-03,2.8929
Fenntartható növekedés részvény eszk.,2026-03-03,3.0894
Globális egészségügyi részvény eszk.,2026-03-03,3.683
Globális növekedési részvény eszközalap,2026-03-03,2.1443
Kiegyensúlyozott vegyes eszközalap - D,2026-03-03,1.461
Latin-amerikai részvény eszközalap,2026-03-03,1.4375
Magas kötvény arányú vegyes eszk. - D,2026-03-03,1.1305
Magas védelmû vegyes eszközalap,2026-03-03,1.1215
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-03,3.5279
Nyersanyagpiaci részvény eszközalap,2026-03-03,1.7368
Presztízs- és luxusmárkák rv. ea.,2026-03-03,3.5448
USA részvény eszközalap,2026-03-03,4.5764
Ázsia kötvény eszközalap,2026-03-03,2.2742
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-03,0.955
Euró likviditás eszközalap - D,2026-03-03,0.9288
Európai ingatlancégek részv. eszközalap,2026-03-03,2.0003
Európai kötvény eszközalap - D,2026-03-03,1.2461
Európai részvény eszközalap,2026-03-03,2.8501
Európai vállalati kötvény eszközalap,2026-03-03,1.3353
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-03,1.2718
Fejlõdõ ázsiai részvény eszközalap,2026-03-03,2.8929
Fenntartható növekedés részvény eszk.,2026-03-03,3.0894
Globális egészségügyi részvény eszk.,2026-03-03,3.683
Globális növekedési részvény eszközalap,2026-03-03,2.1443
Kiegyensúlyozott vegyes eszközalap - D,2026-03-03,1.461
Latin-amerikai részvény eszközalap,2026-03-03,1.4375
Magas kötvény arányú vegyes eszk. - D,2026-03-03,1.1305
Magas védelmû vegyes eszközalap,2026-03-03,1.1215
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-03,3.5279
Nyersanyagpiaci részvény eszközalap,2026-03-03,1.7368
Presztízs- és luxusmárkák rv. ea.,2026-03-03,3.5448
USA részvény eszközalap,2026-03-03,4.5764
Ázsia kötvény eszközalap,2026-03-03,2.2742
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-04,0.9478
Euró likviditás eszközalap - D,2026-03-04,0.927
Európai ingatlancégek részv. eszközalap,2026-03-04,1.9478
Európai kötvény eszközalap - D,2026-03-04,1.2385
Európai részvény eszközalap,2026-03-04,2.7498
Európai vállalati kötvény eszközalap,2026-03-04,1.3298
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-04,1.2087
Fejlõdõ ázsiai részvény eszközalap,2026-03-04,2.7709
Fenntartható növekedés részvény eszk.,2026-03-04,3.0676
Globális egészségügyi részvény eszk.,2026-03-04,3.5823
Globális növekedési részvény eszközalap,2026-03-04,2.1124
Kiegyensúlyozott vegyes eszközalap - D,2026-03-04,1.4469
Latin-amerikai részvény eszközalap,2026-03-04,1.374
Magas kötvény arányú vegyes eszk. - D,2026-03-04,1.1215
Magas védelmû vegyes eszközalap,2026-03-04,1.1126
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-04,3.4719
Nyersanyagpiaci részvény eszközalap,2026-03-04,1.6814
Presztízs- és luxusmárkák rv. ea.,2026-03-04,3.4502
USA részvény eszközalap,2026-03-04,4.585
Ázsia kötvény eszközalap,2026-03-04,2.2891
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-05,0.9503
Euró likviditás eszközalap - D,2026-03-05,0.9279
Európai ingatlancégek részv. eszközalap,2026-03-05,1.9587
Európai kötvény eszközalap - D,2026-03-05,1.2419
Európai részvény eszközalap,2026-03-05,2.802
Európai vállalati kötvény eszközalap,2026-03-05,1.3346
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-05,1.215
Fejlõdõ ázsiai részvény eszközalap,2026-03-05,2.7509
Fenntartható növekedés részvény eszk.,2026-03-05,3.0812
Globális egészségügyi részvény eszk.,2026-03-05,3.6003
Globális növekedési részvény eszközalap,2026-03-05,2.1189
Kiegyensúlyozott vegyes eszközalap - D,2026-03-05,1.4488
Latin-amerikai részvény eszközalap,2026-03-05,1.4213
Magas kötvény arányú vegyes eszk. - D,2026-03-05,1.124
Magas védelmû vegyes eszközalap,2026-03-05,1.1158
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-05,3.4633
Nyersanyagpiaci részvény eszközalap,2026-03-05,1.6957
Presztízs- és luxusmárkák rv. ea.,2026-03-05,3.5091
USA részvény eszközalap,2026-03-05,4.5829
Ázsia kötvény eszközalap,2026-03-05,2.2875
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-06,0.9463
Euró likviditás eszközalap - D,2026-03-06,0.9261
Európai ingatlancégek részv. eszközalap,2026-03-06,1.9362
Európai kötvény eszközalap - D,2026-03-06,1.2347
Európai részvény eszközalap,2026-03-06,2.7672
Európai vállalati kötvény eszközalap,2026-03-06,1.3286
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-06,1.2096
Fejlõdõ ázsiai részvény eszközalap,2026-03-06,2.8226
Fenntartható növekedés részvény eszk.,2026-03-06,3.0792
Globális egészségügyi részvény eszk.,2026-03-06,3.5743
Globális növekedési részvény eszközalap,2026-03-06,2.1147
Kiegyensúlyozott vegyes eszközalap - D,2026-03-06,1.4452
Latin-amerikai részvény eszközalap,2026-03-06,1.3934
Magas kötvény arányú vegyes eszk. - D,2026-03-06,1.1193
Magas védelmû vegyes eszközalap,2026-03-06,1.1129
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-06,3.4125
Nyersanyagpiaci részvény eszközalap,2026-03-06,1.6561
Presztízs- és luxusmárkák rv. ea.,2026-03-06,3.4565
USA részvény eszközalap,2026-03-06,4.5902
Ázsia kötvény eszközalap,2026-03-06,2.284
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-07,0.9404
Euró likviditás eszközalap - D,2026-03-07,0.9248
Európai ingatlancégek részv. eszközalap,2026-03-07,1.9274
Európai kötvény eszközalap - D,2026-03-07,1.2301
Európai részvény eszközalap,2026-03-07,2.737
Európai vállalati kötvény eszközalap,2026-03-07,1.3247
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-07,1.1981
Fejlõdõ ázsiai részvény eszközalap,2026-03-07,2.7787
Fenntartható növekedés részvény eszk.,2026-03-07,3.0406
Globális egészségügyi részvény eszk.,2026-03-07,3.4872
Globális növekedési részvény eszközalap,2026-03-07,2.0898
Kiegyensúlyozott vegyes eszközalap - D,2026-03-07,1.4344
Latin-amerikai részvény eszközalap,2026-03-07,1.3806
Magas kötvény arányú vegyes eszk. - D,2026-03-07,1.1132
Magas védelmû vegyes eszközalap,2026-03-07,1.1113
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-07,3.3893
Nyersanyagpiaci részvény eszközalap,2026-03-07,1.6312
Presztízs- és luxusmárkák rv. ea.,2026-03-07,3.3968
USA részvény eszközalap,2026-03-07,4.5287
Ázsia kötvény eszközalap,2026-03-07,2.291
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-10,0.941
Euró likviditás eszközalap - D,2026-03-10,0.9244
Európai ingatlancégek részv. eszközalap,2026-03-10,1.8727
Európai kötvény eszközalap - D,2026-03-10,1.2296
Európai részvény eszközalap,2026-03-10,2.7187
Európai vállalati kötvény eszközalap,2026-03-10,1.3226
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-10,1.1938
Fejlõdõ ázsiai részvény eszközalap,2026-03-10,2.7456
Fenntartható növekedés részvény eszk.,2026-03-10,3.0459
Globális egészségügyi részvény eszk.,2026-03-10,3.5024
Globális növekedési részvény eszközalap,2026-03-10,2.0865
Kiegyensúlyozott vegyes eszközalap - D,2026-03-10,1.4313
Latin-amerikai részvény eszközalap,2026-03-10,1.3662
Magas kötvény arányú vegyes eszk. - D,2026-03-10,1.1116
Magas védelmû vegyes eszközalap,2026-03-10,1.109
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-10,3.4011
Nyersanyagpiaci részvény eszközalap,2026-03-10,1.6026
Presztízs- és luxusmárkák rv. ea.,2026-03-10,3.3615
USA részvény eszközalap,2026-03-10,4.5568
Ázsia kötvény eszközalap,2026-03-10,2.2868
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-10,0.941
Euró likviditás eszközalap - D,2026-03-10,0.9244
Európai ingatlancégek részv. eszközalap,2026-03-10,1.8727
Európai kötvény eszközalap - D,2026-03-10,1.2296
Európai részvény eszközalap,2026-03-10,2.7187
Európai vállalati kötvény eszközalap,2026-03-10,1.3226
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-10,1.1938
Fejlõdõ ázsiai részvény eszközalap,2026-03-10,2.7456
Fenntartható növekedés részvény eszk.,2026-03-10,3.0459
Globális egészségügyi részvény eszk.,2026-03-10,3.5024
Globális növekedési részvény eszközalap,2026-03-10,2.0865
Kiegyensúlyozott vegyes eszközalap - D,2026-03-10,1.4313
Latin-amerikai részvény eszközalap,2026-03-10,1.3662
Magas kötvény arányú vegyes eszk. - D,2026-03-10,1.1116
Magas védelmû vegyes eszközalap,2026-03-10,1.109
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-10,3.4011
Nyersanyagpiaci részvény eszközalap,2026-03-10,1.6026
Presztízs- és luxusmárkák rv. ea.,2026-03-10,3.3615
USA részvény eszközalap,2026-03-10,4.5568
Ázsia kötvény eszközalap,2026-03-10,2.2868
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-11,0.9425
Euró likviditás eszközalap - D,2026-03-11,0.9262
Európai ingatlancégek részv. eszközalap,2026-03-11,1.9093
Európai kötvény eszközalap - D,2026-03-11,1.2345
Európai részvény eszközalap,2026-03-11,2.792
Európai vállalati kötvény eszközalap,2026-03-11,1.3279
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-11,1.2304
Fejlõdõ ázsiai részvény eszközalap,2026-03-11,2.8297
Fenntartható növekedés részvény eszk.,2026-03-11,3.0373
Globális egészségügyi részvény eszk.,2026-03-11,3.5511
Globális növekedési részvény eszközalap,2026-03-11,2.0913
Kiegyensúlyozott vegyes eszközalap - D,2026-03-11,1.4388
Latin-amerikai részvény eszközalap,2026-03-11,1.4222
Magas kötvény arányú vegyes eszk. - D,2026-03-11,1.1167
Magas védelmû vegyes eszközalap,2026-03-11,1.1109
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-11,3.4135
Nyersanyagpiaci részvény eszközalap,2026-03-11,1.6471
Presztízs- és luxusmárkák rv. ea.,2026-03-11,3.4425
USA részvény eszközalap,2026-03-11,4.5245
Ázsia kötvény eszközalap,2026-03-11,2.2736
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-12,0.9388
Euró likviditás eszközalap - D,2026-03-12,0.924
Európai ingatlancégek részv. eszközalap,2026-03-12,1.87
Európai kötvény eszközalap - D,2026-03-12,1.2265
Európai részvény eszközalap,2026-03-12,2.7776
Európai vállalati kötvény eszközalap,2026-03-12,1.3208
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-12,1.224
Fejlõdõ ázsiai részvény eszközalap,2026-03-12,2.8573
Fenntartható növekedés részvény eszk.,2026-03-12,3.0434
Globális egészségügyi részvény eszk.,2026-03-12,3.5279
Globális növekedési részvény eszközalap,2026-03-12,2.0971
Kiegyensúlyozott vegyes eszközalap - D,2026-03-12,1.4356
Latin-amerikai részvény eszközalap,2026-03-12,1.4176
Magas kötvény arányú vegyes eszk. - D,2026-03-12,1.1119
Magas védelmû vegyes eszközalap,2026-03-12,1.1102
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-12,3.39
Nyersanyagpiaci részvény eszközalap,2026-03-12,1.6315
Presztízs- és luxusmárkák rv. ea.,2026-03-12,3.4214
USA részvény eszközalap,2026-03-12,4.5553
Ázsia kötvény eszközalap,2026-03-12,2.2823
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-13,0.9318
Euró likviditás eszközalap - D,2026-03-13,0.9233
Európai ingatlancégek részv. eszközalap,2026-03-13,1.8565
Európai kötvény eszközalap - D,2026-03-13,1.2217
Európai részvény eszközalap,2026-03-13,2.7544
Európai vállalati kötvény eszközalap,2026-03-13,1.318
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-13,1.2008
Fejlõdõ ázsiai részvény eszközalap,2026-03-13,2.8211
Fenntartható növekedés részvény eszk.,2026-03-13,3.0061
Globális egészségügyi részvény eszk.,2026-03-13,3.4814
Globális növekedési részvény eszközalap,2026-03-13,2.0704
Kiegyensúlyozott vegyes eszközalap - D,2026-03-13,1.426
Latin-amerikai részvény eszközalap,2026-03-13,1.3829
Magas kötvény arányú vegyes eszk. - D,2026-03-13,1.1064
Magas védelmû vegyes eszközalap,2026-03-13,1.1098
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-13,3.3998
Nyersanyagpiaci részvény eszközalap,2026-03-13,1.6409
Presztízs- és luxusmárkák rv. ea.,2026-03-13,3.3698
USA részvény eszközalap,2026-03-13,4.5034
Ázsia kötvény eszközalap,2026-03-13,2.2832
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-14,0.9359
Euró likviditás eszközalap - D,2026-03-14,0.9228
Európai ingatlancégek részv. eszközalap,2026-03-14,1.8444
Európai kötvény eszközalap - D,2026-03-14,1.221
Európai részvény eszközalap,2026-03-14,2.7464
Európai vállalati kötvény eszközalap,2026-03-14,1.3155
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-14,1.1998
Fejlõdõ ázsiai részvény eszközalap,2026-03-14,2.8298
Fenntartható növekedés részvény eszk.,2026-03-14,3.0039
Globális egészségügyi részvény eszk.,2026-03-14,3.4607
Globális növekedési részvény eszközalap,2026-03-14,2.0719
Kiegyensúlyozott vegyes eszközalap - D,2026-03-14,1.4218
Latin-amerikai részvény eszközalap,2026-03-14,1.3739
Magas kötvény arányú vegyes eszk. - D,2026-03-14,1.1036
Magas védelmû vegyes eszközalap,2026-03-14,1.1094
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-14,3.4423
Nyersanyagpiaci részvény eszközalap,2026-03-14,1.6164
Presztízs- és luxusmárkák rv. ea.,2026-03-14,3.337
USA részvény eszközalap,2026-03-14,4.4969
Ázsia kötvény eszközalap,2026-03-14,2.2951
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-17,0.9368
Euró likviditás eszközalap - D,2026-03-17,0.9235
Európai ingatlancégek részv. eszközalap,2026-03-17,1.8703
Európai kötvény eszközalap - D,2026-03-17,1.2237
Európai részvény eszközalap,2026-03-17,2.7522
Európai vállalati kötvény eszközalap,2026-03-17,1.3171
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-17,1.2142
Fejlõdõ ázsiai részvény eszközalap,2026-03-17,2.8568
Fenntartható növekedés részvény eszk.,2026-03-17,3.0208
Globális egészségügyi részvény eszk.,2026-03-17,3.4682
Globális növekedési részvény eszközalap,2026-03-17,2.0834
Kiegyensúlyozott vegyes eszközalap - D,2026-03-17,1.4277
Latin-amerikai részvény eszközalap,2026-03-17,1.3825
Magas kötvény arányú vegyes eszk. - D,2026-03-17,1.1071
Magas védelmû vegyes eszközalap,2026-03-17,1.1098
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-17,3.4346
Nyersanyagpiaci részvény eszközalap,2026-03-17,1.6061
Presztízs- és luxusmárkák rv. ea.,2026-03-17,3.3464
USA részvény eszközalap,2026-03-17,4.5283
Ázsia kötvény eszközalap,2026-03-17,2.2969
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-17,0.9368
Euró likviditás eszközalap - D,2026-03-17,0.9235
Európai ingatlancégek részv. eszközalap,2026-03-17,1.8703
Európai kötvény eszközalap - D,2026-03-17,1.2237
Európai részvény eszközalap,2026-03-17,2.7522
Európai vállalati kötvény eszközalap,2026-03-17,1.3171
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-17,1.2142
Fejlõdõ ázsiai részvény eszközalap,2026-03-17,2.8568
Fenntartható növekedés részvény eszk.,2026-03-17,3.0208
Globális egészségügyi részvény eszk.,2026-03-17,3.4682
Globális növekedési részvény eszközalap,2026-03-17,2.0834
Kiegyensúlyozott vegyes eszközalap - D,2026-03-17,1.4277
Latin-amerikai részvény eszközalap,2026-03-17,1.3825
Magas kötvény arányú vegyes eszk. - D,2026-03-17,1.1071
Magas védelmû vegyes eszközalap,2026-03-17,1.1098
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-17,3.4346
Nyersanyagpiaci részvény eszközalap,2026-03-17,1.6061
Presztízs- és luxusmárkák rv. ea.,2026-03-17,3.3464
USA részvény eszközalap,2026-03-17,4.5283
Ázsia kötvény eszközalap,2026-03-17,2.2969
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-18,0.9383
Euró likviditás eszközalap - D,2026-03-18,0.924
Európai ingatlancégek részv. eszközalap,2026-03-18,1.8866
Európai kötvény eszközalap - D,2026-03-18,1.2262
Európai részvény eszközalap,2026-03-18,2.7709
Európai vállalati kötvény eszközalap,2026-03-18,1.3196
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-18,1.2246
Fejlõdõ ázsiai részvény eszközalap,2026-03-18,2.8682
Fenntartható növekedés részvény eszk.,2026-03-18,3.0192
Globális egészségügyi részvény eszk.,2026-03-18,3.4707
Globális növekedési részvény eszközalap,2026-03-18,2.0888
Kiegyensúlyozott vegyes eszközalap - D,2026-03-18,1.4314
Latin-amerikai részvény eszközalap,2026-03-18,1.3939
Magas kötvény arányú vegyes eszk. - D,2026-03-18,1.1098
Magas védelmû vegyes eszközalap,2026-03-18,1.1101
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-18,3.4366
Nyersanyagpiaci részvény eszközalap,2026-03-18,1.6135
Presztízs- és luxusmárkák rv. ea.,2026-03-18,3.3611
USA részvény eszközalap,2026-03-18,4.5219
Ázsia kötvény eszközalap,2026-03-18,2.2852
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-19,0.9325
Euró likviditás eszközalap - D,2026-03-19,0.923
Európai ingatlancégek részv. eszközalap,2026-03-19,1.8786
Európai kötvény eszközalap - D,2026-03-19,1.2232
Európai részvény eszközalap,2026-03-19,2.7516
Európai vállalati kötvény eszközalap,2026-03-19,1.3175
Fejlõdõ piaci részvény ESG eszközalap-D,2026-03-19,1.212
Fejlõdõ ázsiai részvény eszközalap,2026-03-19,2.8718
Fenntartható növekedés részvény eszk.,2026-03-19,2.9781
Globális egészségügyi részvény eszk.,2026-03-19,3.3981
Globális növekedési részvény eszközalap,2026-03-19,2.0672
Kiegyensúlyozott vegyes eszközalap - D,2026-03-19,1.4236
Latin-amerikai részvény eszközalap,2026-03-19,1.3901
Magas kötvény arányú vegyes eszk. - D,2026-03-19,1.1054
Magas védelmû vegyes eszközalap,2026-03-19,1.1094
Nemz. élelmiszeripari cégek rv. ea - D,2026-03-19,3.3548
Nyersanyagpiaci részvény eszközalap,2026-03-19,1.5903
Presztízs- és luxusmárkák rv. ea.,2026-03-19,3.3364
USA részvény eszközalap,2026-03-19,4.4641
Ázsia kötvény eszközalap,2026-03-19,2.2824
Aktív hozamfigyelõ vegyes eszközalap - D,2026-03-20,0.9287
